1749189772.510967,1
1749189772.613093,9
1749189772.716646,16
1749189772.822449,20
1749189772.929329,20
1749189773.042370,18
1749189773.147967,20
1749189773.265151,19
1749189773.382234,19
1749189773.493357,20
1749189773.608494,19
1749189773.719783,19
1749189773.833339,17
1749189773.945448,18
1749189774.051556,19
1749189774.167567,18
1749189774.277905,15
1749189774.388354,9
1749189774.499580,10
1749189774.610238,9
1749189774.719734,11
1749189774.827268,9
1749189774.932777,11
1749189775.044415,11
1749189775.151047,11
1749189775.260612,13
1749189775.365685,13
1749189775.480324,16
1749189775.592045,15
1749189775.695578,14
1749189775.802832,14
1749189775.917593,15
1749189776.021374,16
1749189776.137187,17
1749189776.254526,18
1749189776.370035,19
1749189776.473970,19
1749189776.584412,19
1749189776.688720,16
1749189776.791767,14
1749189776.896816,14
1749189777.003712,12
1749189777.118708,15
1749189777.235731,15
1749189777.344880,16
1749189777.449805,15
1749189777.563870,16
1749189777.683020,16
1749189777.789318,16
1749189777.902553,16
1749189778.012223,18
1749189778.118916,17
1749189778.237604,17
1749189778.344242,18
1749189778.462373,17
1749189778.568772,18
1749189778.680474,15
1749189778.788824,16
1749189778.901943,15
1749189779.013065,16
1749189779.119361,17
1749189779.224837,17
1749189779.338098,17
1749189779.461965,17
1749189779.576394,16
1749189779.682648,15
1749189779.789308,15
1749189779.902966,19
1749189780.024615,19
1749189780.134915,19
1749189780.243268,20
1749189780.350237,18
1749189780.456284,18
1749189780.570627,14
1749189780.702466,14
1749189780.813167,14
1749189780.918874,14
1749189781.024984,13
1749189781.129367,14
1749189781.237871,14
1749189781.345528,14
1749189781.449191,16
1749189781.552576,16
1749189781.658000,17
1749189781.778747,11
1749189781.887957,10
1749189781.994223,9
1749189782.099628,14
1749189782.210086,13
1749189782.319844,15
1749189782.425466,15
1749189782.533338,16
1749189782.645994,16
1749189782.784886,18
1749189782.897376,17
1749189783.005050,18
1749189783.120964,18
1749189783.243688,18
1749189783.351342,20
1749189783.462039,19
1749189783.598622,19
1749189783.719013,19
1749189783.825422,17
1749189783.953858,16
1749189784.063003,18
1749189784.172358,17
1749189784.288506,16
1749189784.397766,16
1749189784.508682,11
1749189784.620415,14
1749189784.734173,12
1749189784.840614,15
1749189784.946400,16
1749189785.053040,16
1749189785.160206,17
1749189785.284875,18
1749189785.405023,18
1749189785.510190,19
1749189785.616124,18
1749189785.721189,17
1749189785.827542,17
1749189785.936740,19
1749189786.045027,19
1749189786.156307,19
1749189786.270441,19
1749189786.382111,19
1749189786.500851,19
1749189786.614966,19
1749189786.719744,19
1749189786.835011,18
1749189786.945539,18
1749189787.052246,16
1749189787.157646,17
